city,ota_hotel_id,master_id,name,name_en,address,latitude,longitude,url,rooms_number
Жигалово,lenatour,8752255,Отель  Ленатур,Lenatur Hotel,"улица Советская, д.26, Жигалово",54.812542,105.151405,https://ostrovok.ru/hotel/russia/irkutsk/mid8752255/lenatour,8
Хужир,nochleg_i_zavtrak_bb_shambala,10012287,Загородный отель Шамбала,Shambala Country Hotel,"ул Северная, з/у 12А, Хужир",53.19933,107.3538,https://ostrovok.ru/hotel/russia/irkutsk/mid10012287/nochleg_i_zavtrak_bb_shambala,10
Иркутск,solnechny_guest_house_7,13112614,Cолнечный,Solnechny,"село Пивовариха, поселок Солнечный, улица Лунная, д.19, Иркутск",52.25676,104.365944,https://ostrovok.ru/hotel/russia/irkutsk/mid13112614/solnechny_guest_house_7,
Иркутск,gostevoj_dom_na_zvezdinskoj,6827039,Отель на Звездинской,Na Zvezdinskoj Hotel,"Улица Звездинская, д. 5/1, Иркутск",52.273518,104.256294,https://ostrovok.ru/hotel/russia/irkutsk/mid6827039/gostevoj_dom_na_zvezdinskoj,25
Култук,hotel_u_ruchyya,10624282,Отель У ручья,Hotel U Ruchyya,"Горная улица, 46А, Култук",51.730797,103.72729,https://ostrovok.ru/hotel/russia/irkutsk/mid10624282/hotel_u_ruchyya,9
Иркутск,kheyvitsa_guest_house,11169967,Отель Гостевой Дом Хейвица,Gostevoj dom Kheyvitsa Hotel,"улица Дзержинского, д. 44, Иркутск",52.285812,104.297844,https://ostrovok.ru/hotel/russia/irkutsk/mid11169967/kheyvitsa_guest_house,8
Иркутск,yupiter,9987415,Юпитер,Yupiter,"ул. Шевцова, д. 35, Иркутск",52.30965,104.30714,https://ostrovok.ru/hotel/russia/irkutsk/mid9987415/yupiter,23
Иркутск,svetly_aparthotel,10360693,Отель Светлый,Svetly Hotel,"Иркутская Область, с Пивовариха, мкр. Светлый, ул Первая, зд. 2а, Иркутск",52.260536,104.361946,https://ostrovok.ru/hotel/russia/irkutsk/mid10360693/svetly_aparthotel,6
Иркутск,hotel_gostinitsa_avtovokzal,13754102,Отель Автовокзал,Hotel Avtovokzal,"улица Октябрьской Революции, 11, Иркутск",52.28977,104.304794,https://ostrovok.ru/hotel/russia/irkutsk/mid13754102/hotel_gostinitsa_avtovokzal,22
Ангарск,meridian_7,6297237,Отель Меридиан,Meridian hotel,"26 квартал, дом 10, Ангарск",52.55192,103.87882,https://ostrovok.ru/hotel/russia/irkutsk/mid6297237/meridian_7,33
Хужир,hotel_dacha_baikaleco,10010618,Семейный отель Дача БайкалЭко,Dacha BaikalEco Family Hotel,"улица Лесная, д. 32, Хужир",53.191616,107.34986,https://ostrovok.ru/hotel/russia/irkutsk/mid10010618/hotel_dacha_baikaleco,10
Тулун,ozerny_tulun_sports_complex_na_karbysheva_185_apartment,13430623,Спорткомплекс Озерный Тулун на Карбышева 185,Ozerny Tulun Sports Complex na Karbysheva 185,"улица Карбышева, д.185, Тулун",54.532337,100.64291,https://ostrovok.ru/hotel/russia/irkutsk/mid13430623/ozerny_tulun_sports_complex_na_karbysheva_185_apartment,
Иркутск,lazurny_bereg_hotel_,7797591,Гостиница Лазурный берег,Lazurny bereg Hotel,"Байкальская улица, д. 252Б, Иркутск",52.2534,104.33767,https://ostrovok.ru/hotel/russia/irkutsk/mid7797591/lazurny_bereg_hotel_,65
Байкальск,gostevoy_dom_chilla_villa_baikal,10373429,Гостевой дом Chilla_villa_baikal,Gostevoy Dom Chilla_villa_baikal,"1-я Байкальская улица, 26, Байкальск",51.522186,104.12453,https://ostrovok.ru/hotel/russia/irkutsk/mid10373429/gostevoy_dom_chilla_villa_baikal,
Хужир,aura_living_quarters,13743326,Меблированные комнаты Аура,Aura Living quarters,"Иркутская улица, д.23, Хужир",53.178825,107.312294,https://ostrovok.ru/hotel/russia/irkutsk/mid13743326/aura_living_quarters,
Листвянка,krestovaya_pad_hotel,7784565,Гостиница Крестовая падь,Krestovaya pad hotel,"ул. Горная, 14-А, Листвянка",51.85812,104.86028,https://ostrovok.ru/hotel/russia/irkutsk/mid7784565/krestovaya_pad_hotel,27
Сарма,tsentr_otdykha_dashi,8138887,Центр отдыха Да-ши,Tsentr Otdyiha Da-Shi,"тер. база отдыха Да-Ши, стр. 1, Сарма",53.080173,106.80518,https://ostrovok.ru/hotel/russia/irkutsk/mid8138887/tsentr_otdykha_dashi,20
Усть-Кут,flagman_hotel_4,9081483,Отель Флагман,Flagman Hotel,"Россия, Иркутская область, Усть-Кут, ул. Калинина, д. 8, Усть-Кут",56.779224,105.74704,https://ostrovok.ru/hotel/russia/irkutsk/mid9081483/flagman_hotel_4,13
Листвянка,baza_otdykha_akvamarin,10016038,Аквамарин,Akvamarin Living quartes,"улица Чапаева. д.104А, Листвянка",51.86251,104.87878,https://ostrovok.ru/hotel/russia/irkutsk/mid10016038/baza_otdykha_akvamarin,35
Иркутск,arena_on_sverdlov,10153554,"Меблированные комнаты общежитие ""Арена на Свердлова""","Living quarters Obschezhitie ""arena on sverdlova""","ул. Свердлова, 39, Иркутск",52.287437,104.28795,https://ostrovok.ru/hotel/russia/irkutsk/mid10153554/arena_on_sverdlov,
Новоснежная,baza_otdykha_village_hvoy,11339142,Вилладж Хвоя,Village Hvoya Living Quartets,"улица Ленина, дом 75, Новоснежная",51.4684,104.623375,https://ostrovok.ru/hotel/russia/irkutsk/mid11339142/baza_otdykha_village_hvoy,
Ангарск,hotel_pushkin_2,6932873,Отель ПушкинЪ,Pushkin`Hotel,"улица Мира, д. 18, Ангарск",52.5455,103.89485,https://ostrovok.ru/hotel/russia/irkutsk/mid6932873/hotel_pushkin_2,23
Шелехов,katantsa_hotel,13328659,Отель Катанца,Katantsa Hotel,"Центральный проспект, д.7, Шелехов",52.205254,104.07976,https://ostrovok.ru/hotel/russia/irkutsk/mid13328659/katantsa_hotel,19
Петрова,v_derevne_guest_house,11341246,Уютный дом,Cozy home,"Ольхонский район,  улица Центральная, д.19, Петрова",52.75678,106.31439,https://ostrovok.ru/hotel/russia/irkutsk/mid11341246/v_derevne_guest_house,
Иркутск,modul,8585836,Гостиница Комфорт,Komfort Hotel,"улица Трилиссера, д.57 помещ.1, Иркутск",52.273643,104.30933,https://ostrovok.ru/hotel/russia/irkutsk/mid8585836/modul,12
Иркутск,irkutsk_city_lodge,7729360,Отель Иркутск Сити Лодж,Irkutsk City Lodge Hotel,"ул Байкальская, д. 124/3, Иркутск",52.262657,104.309784,https://ostrovok.ru/hotel/russia/irkutsk/mid7729360/irkutsk_city_lodge,4
Байкальск,beliy_sobol_parkhotel,8571122,Парк-отель Белый Соболь,Beliy Sobol Park-Hotel,"мкрн. Красный Ключ, д.93, Байкальск",51.510708,104.119865,https://ostrovok.ru/hotel/russia/irkutsk/mid8571122/beliy_sobol_parkhotel,32
Листвянка,private_house_uedinenny_dom_na_beregu_zhivopisnoy_zavodi,13380749,Байкал 51,Baikal 51,"Иркутский муниципальный округ, Байкальский тракт, 51-й километр, 3, Листвянка",51.972614,104.704056,https://ostrovok.ru/hotel/russia/irkutsk/mid13380749/private_house_uedinenny_dom_na_beregu_zhivopisnoy_zavodi,
Иркутск,dom_baykal_guest_house,10151922,Меблированные комнаты Дом Байкал,Dom Baikal,"улица Лапина, д. 14, Иркутск",52.27905,104.286156,https://ostrovok.ru/hotel/russia/irkutsk/mid10151922/dom_baykal_guest_house,15
Хужир,lada_8,8878913,Отель Гостиница ЛАДА,Gostinitsa LADA Hotel,"улица Таёжная, д.30, Хужир",53.189693,107.34768,https://ostrovok.ru/hotel/russia/irkutsk/mid8878913/lada_8,22
Иркутск,hostel_katrin_2,11309585,Катрин,Katrin,"ул. Седова, д. 64, Иркутск",52.269577,104.299164,https://ostrovok.ru/hotel/russia/irkutsk/mid11309585/hostel_katrin_2,
Листвянка,legend_of_baikal,7776712,Отель Легенда Байкала,Legenda Bajkala Hotel,"Улица Исток Ангары, д.11, Листвянка",51.87289,104.828636,https://ostrovok.ru/hotel/russia/irkutsk/mid7776712/legend_of_baikal,35
Хужир,apartments_viking_khaus,13097492,Викинг Хаус,Viking Hause Living Quarters,"Северная улица, 5а/1, Хужир",53.196445,107.35554,https://ostrovok.ru/hotel/russia/irkutsk/mid13097492/apartments_viking_khaus,
Мурино,tengis_park_hotel,11311730,Отель Тэнгис,Tengis Hotel,"посёлок Мурино, улица Лесная 4, Мурино",51.473064,104.408356,https://ostrovok.ru/hotel/russia/irkutsk/mid11311730/tengis_park_hotel,11
Иркутск,marx_hotel,8662194,Отель Маркс,Marx Hotel,"улица Карла Маркса, д.15 А, Иркутск",52.282627,104.28479,https://ostrovok.ru/hotel/russia/irkutsk/mid8662194/marx_hotel,26
Иркутск,royal_hotel_33,6362904,Отель Рояль,Royal Hotel,"улица Декабрьских событий, д. 31, Иркутск",52.28928,104.29745,https://ostrovok.ru/hotel/russia/irkutsk/mid6362904/royal_hotel_33,27
Иркутск,arena_g_irkutsk,8491921,Отель Арена Иркутск,Arena Irkutsk Hotel,"ул. Желябова, 8А, Иркутск",52.288128,104.28727,https://ostrovok.ru/hotel/russia/irkutsk/mid8491921/arena_g_irkutsk,15
Сарма,rodnye_berega_holiday_park_,6513363,База Отдыха Родные Берега,Rodnyie Berega Hotel,"местность Хужир-Нугэ ул. Изумрудная, уч. 1, Сарма",53.0871,106.79626,https://ostrovok.ru/hotel/russia/irkutsk/mid6513363/rodnye_berega_holiday_park_,26
Хужир,hotel_complex_baikalov_ostrog,8027714,Гостиница Байкалов Острог,Baykalov Ostrog Hotel,"Прибрежная ул., д. 3, Хужир",53.18307,107.312225,https://ostrovok.ru/hotel/russia/irkutsk/mid8027714/hotel_complex_baikalov_ostrog,
Хужир,hotel_barguzin,10012829,Меблированные комнаты Баргузин,Barguzin,"улица Ворошилова, д.23А, Хужир",53.19983,107.35153,https://ostrovok.ru/hotel/russia/irkutsk/mid10012829/hotel_barguzin,
Иркутск,u_istoka_hotel,7675302,Гостиница У Истока,U Istoka hotel,"Ржанова ул., д. 43, Иркутск",52.252934,104.36322,https://ostrovok.ru/hotel/russia/irkutsk/mid7675302/u_istoka_hotel,24
Сарма,recreation_complex_altan,7613629,Парк-Отель Алтан,Altan Park Hotel,"тер. база отдыха Алтан, стр. 1, Сарма",53.08592,106.799416,https://ostrovok.ru/hotel/russia/irkutsk/mid7613629/recreation_complex_altan,25
Нижнеудинск,oktyabrskaya_minihotel,8751925,Октябрьская,Oktyabr'skaya,"улица Октябрьская, д.1 Б, Нижнеудинск",54.907585,99.04532,https://ostrovok.ru/hotel/russia/irkutsk/mid8751925/oktyabrskaya_minihotel,
Усть-Кут,gloria_20,8854283,Отель Глория,Gloriya Hotel,"ул Л.Толстого, д. 36, Усть-Кут",56.801003,105.7855,https://ostrovok.ru/hotel/russia/irkutsk/mid8854283/gloria_20,14
Усть-ордынский,metelitsa_6,9211770,Отель Метелица,Metelitsa Hotel,"Иркутская обл, Усть-Ордынский, 68-км автотрассы Иркутск-Качуг, Усть-ордынский",52.818523,104.80036,https://ostrovok.ru/hotel/russia/irkutsk/mid9211770/metelitsa_6,5
Хужир,olkhon_house_guest_family_house,11278129,Olkhon Family House,Olkhon House Family,"улица Рабочая, д.2, Хужир",53.192245,107.33733,https://ostrovok.ru/hotel/russia/irkutsk/mid11278129/olkhon_house_guest_family_house,
Култук,trakstop_38_2,10669986,Тракстоп 38,Trakstop 38,"Комсомольская 23/3, Култук",51.713367,103.688156,https://ostrovok.ru/hotel/russia/irkutsk/mid10669986/trakstop_38_2,11
Хужир,khoromy_recreation_camp,13284761,Хоромы,Khoromy Living Quarters,"Северная улица, д. 5/1, Хужир",53.196445,107.35554,https://ostrovok.ru/hotel/russia/irkutsk/mid13284761/khoromy_recreation_camp,
Куркут,mir_baykala_hotel,10219071,Отель Мир Байкала,Mir Baykala Hotel,"село Сахюрта, бухта Базарная, Куркут",53.024845,106.85937,https://ostrovok.ru/hotel/russia/irkutsk/mid10219071/mir_baykala_hotel,29
Куркут,gostevoy_dom_mandarkhan_obaykal,11306441,"Мандархан, о.Байкал","Mandarkhan, O.baykal","Иркутская область, Ольхонский район, Шара-Тоготское муниципальное  образование, д. Куркут, территория местность Мандархан, Куркут",53.03756,106.82874,https://ostrovok.ru/hotel/russia/irkutsk/mid11306441/gostevoy_dom_mandarkhan_obaykal,
Хужир,v_gostyakh_u_dubrovskikh_guest_house,13286418,В гостях у ДУБРОВСКИХ,V Gostyakh U Dubrovskikh,"посёлок Хужир, улица Совхозная, д. 5, Хужир",53.192383,107.353294,https://ostrovok.ru/hotel/russia/irkutsk/mid13286418/v_gostyakh_u_dubrovskikh_guest_house,
Большое Голоустное,dlya_kompanii_guest_house,13288614,Для компании,Dlya Kompanii,"улица Кирова, д.2Б, Большое Голоустное",52.04681,105.40883,https://ostrovok.ru/hotel/russia/irkutsk/mid13288614/dlya_kompanii_guest_house,
Листвянка,na_beregu_baykala_guest_house,13299718,На берегу Байкала,Na Beregu Baykala,"улица Горького, д.35, Листвянка",51.852272,104.86604,https://ostrovok.ru/hotel/russia/irkutsk/mid13299718/na_beregu_baykala_guest_house,
Большая Речка,loft_house_38_guest_house,13330745,Loft House 38,Loft House 38,"51.947037, 104.753515, Большая Речка",51.947037,104.75352,https://ostrovok.ru/hotel/russia/irkutsk/mid13330745/loft_house_38_guest_house,
Утулик,baykkalina_guest_house,10011069,БайкКалина,BaykKalina Living Quarters,"улица Озёрная, д.8, Утулик",51.551033,104.059654,https://ostrovok.ru/hotel/russia/irkutsk/mid10011069/baykkalina_guest_house,
Иркутск,aleksandrovskij_dvor,10010389,Александровский двор,Aleksandrovskiy Dvor,"д. Ангара, Тихий плес, улица Центральная, д.11, Иркутск",52.402676,104.19299,https://ostrovok.ru/hotel/russia/irkutsk/mid10010389/aleksandrovskij_dvor,
Железногорск-Илимский,komilfo_2,9768630,Отель Комильфо,Komilfo Hotel,"улица Иващенко, д.20, Железногорск-Илимский",56.581577,104.13028,https://ostrovok.ru/hotel/russia/irkutsk/mid9768630/komilfo_2,12
Мангутай,hotelclub_ice,9679208,Отель Сибирская резиденция Лёд Байкала,Siberian Residence Ice of Baikal Hotel,"п. Мангутай, ул. Байкальская, д. 1В, Мангутай",51.60238,103.921265,https://ostrovok.ru/hotel/russia/irkutsk/mid9679208/hotelclub_ice,
Иркутск,rezidentsii_rodina_irkutsk,13678434,Резиденции Rodina Irkutsk,Rodina Irkutsk Residencies,"улица Цесовская Набережная, 8, Иркутск",52.28924,104.26912,https://ostrovok.ru/hotel/russia/irkutsk/mid13678434/rezidentsii_rodina_irkutsk,
Хужир,baikalov_ostrog,8850693,Bajkal-Ujuga,Bajkal-Ujuga,"Ol'honskij r-n, Ujuga, Хужир",53.18589,107.31313,https://ostrovok.ru/hotel/russia/irkutsk/mid8850693/baikalov_ostrog,
Усть-ордынский,maksi_hotel,13793223,Отель Макси,Maksi Hotel,"улица Аптечная, д. 1Б, Усть-ордынский",52.793945,104.727554,https://ostrovok.ru/hotel/russia/irkutsk/mid13793223/maksi_hotel,2
Иркутск,profsoyuznaya_hotel_4,13870224,Профсоюзная,Profsoyuznaya,"улица Байкальская, д.263, Иркутск",52.256462,104.35531,https://ostrovok.ru/hotel/russia/irkutsk/mid13870224/profsoyuznaya_hotel_4,
Листвянка,hotel_baikal_krai,13918062,Усадьба Байкальский край,Hotel Baikal krai,"рп. Листвянка, ул. Чапаева, д. 81Г, Листвянка",51.861156,104.87627,https://ostrovok.ru/hotel/russia/irkutsk/mid13918062/hotel_baikal_krai,
Иркутск,living_quarters_uyutnye_dlya_dvoikh,13970207,Меблированные комнаты Уютные для Двоих,Living quarters Uyutnye Dlya Dvoikh,"улица Профсоюзная, д.36, Иркутск",52.280228,104.25831,https://ostrovok.ru/hotel/russia/irkutsk/mid13970207/living_quarters_uyutnye_dlya_dvoikh,
